v_node,cycle,phase,pulse,segment,E_gate_J,E_drain_J,E_total_J,last_drain_ID_A,n_samples
2.000,17,fire,5,fall,2.746272e-21,1.229127e-15,1.229130e-15,2.460717e-05,30
2.000,17,fire,6,rise,2.752578e-21,1.229129e-15,1.229132e-15,2.460721e-05,30
2.000,17,fire,6,write,nan,nan,nan,nan,0
2.000,17,fire,6,fall,3.869053e-21,1.229366e-15,1.229370e-15,2.461196e-05,30
2.000,17,fire,7,rise,3.880820e-21,1.229369e-15,1.229373e-15,2.461201e-05,30
2.000,17,fire,7,write,nan,nan,nan,nan,0
2.000,17,fire,7,fall,5.025098e-21,1.229679e-15,1.229684e-15,2.461823e-05,30
2.000,17,fire,8,rise,5.036028e-21,1.229682e-15,1.229687e-15,2.461830e-05,30
2.000,17,fire,8,write,nan,nan,nan,nan,0
2.000,17,fire,8,fall,6.110166e-21,1.230061e-15,1.230067e-15,2.462588e-05,30
2.000,17,fire,9,rise,6.120392e-21,1.230065e-15,1.230071e-15,2.462596e-05,30
2.000,17,fire,9,write,nan,nan,nan,nan,0
2.000,17,fire,9,fall,-2.649352e-16,5.489772e-16,2.840420e-16,2.958053e-08,30
2.000,17,burst_read,0,burst_read,nan,nan,nan,nan,0
2.000,17,erase,0,rise,3.543254e-16,2.836914e-18,3.571624e-16,4.900443e-08,30
2.000,17,erase,0,hold,3.883188e-15,1.642486e-17,3.899613e-15,1.338897e-11,39
2.000,17,erase,0,fall,-1.575027e-15,8.600275e-20,-1.574941e-15,8.915375e-08,31
2.000,17,relax,0,hold,-5.524388e-17,-2.423287e-18,-5.766717e-17,-3.487801e-14,70
2.000,18,fire,1,rise,2.651950e-16,5.406557e-16,8.058508e-16,2.441377e-05,30
2.000,18,fire,1,write,nan,nan,nan,nan,0
2.000,18,fire,1,fall,6.047860e-22,1.228532e-15,1.228533e-15,2.459524e-05,30
2.000,18,fire,2,rise,6.104426e-22,1.228533e-15,1.228533e-15,2.459525e-05,30
2.000,18,fire,2,write,nan,nan,nan,nan,0
2.000,18,fire,2,fall,1.168290e-21,1.228601e-15,1.228602e-15,2.459662e-05,30
2.000,18,fire,3,rise,1.435886e-19,1.228651e-13,1.228653e-13,2.459877e-05,30
2.000,18,fire,3,write,nan,nan,nan,nan,0
2.000,18,fire,3,fall,2.189795e-21,1.228854e-15,1.228856e-15,2.460170e-05,30
2.000,18,fire,4,rise,2.194606e-21,1.228856e-15,1.228858e-15,2.460173e-05,30
2.000,18,fire,4,write,nan,nan,nan,nan,0
2.000,18,fire,4,fall,2.725628e-21,1.229038e-15,1.229041e-15,2.460539e-05,30
2.000,18,fire,5,rise,2.731876e-21,1.229040e-15,1.229043e-15,2.460543e-05,30
2.000,18,fire,5,write,nan,nan,nan,nan,0
2.000,18,fire,5,fall,3.845845e-21,1.229276e-15,1.229280e-15,2.461015e-05,30
2.000,18,fire,6,rise,3.857634e-21,1.229279e-15,1.229282e-15,2.461021e-05,30
2.000,18,fire,6,write,nan,nan,nan,nan,0
2.000,18,fire,6,fall,5.004456e-21,1.229587e-15,1.229592e-15,2.461640e-05,30
2.000,18,fire,7,rise,5.015422e-21,1.229591e-15,1.229596e-15,2.461646e-05,30
2.000,18,fire,7,write,nan,nan,nan,nan,0
2.000,18,fire,7,fall,6.098629e-21,1.229968e-15,1.229975e-15,2.462403e-05,30
2.000,18,fire,8,rise,6.108951e-21,1.229973e-15,1.229979e-15,2.462412e-05,30
2.000,18,fire,8,write,nan,nan,nan,nan,0
2.000,18,fire,8,fall,7.103429e-21,1.230415e-15,1.230422e-15,2.463297e-05,30
2.000,18,fire,9,rise,7.112812e-21,1.230419e-15,1.230426e-15,2.463307e-05,30
2.000,18,fire,9,write,nan,nan,nan,nan,0
2.000,18,fire,9,fall,-2.650563e-16,5.500400e-16,2.849837e-16,2.958406e-08,30
2.000,18,burst_read,0,burst_read,nan,nan,nan,nan,0
2.000,18,erase,0,rise,3.543826e-16,2.837374e-18,3.572200e-16,4.900860e-08,30
2.000,18,erase,0,hold,3.890811e-15,1.645621e-17,3.907267e-15,1.347213e-11,39
2.000,18,erase,0,fall,-1.602781e-15,1.706893e-19,-1.602610e-15,8.917818e-08,32
2.000,18,relax,0,hold,-5.468368e-17,-2.393565e-18,-5.707724e-17,-3.463446e-14,70
2.000,19,fire,1,rise,2.651462e-16,5.398323e-16,8.049784e-16,2.440734e-05,30
2.000,19,fire,1,write,nan,nan,nan,nan,0
2.000,19,fire,1,fall,4.529842e-22,1.228203e-15,1.228204e-15,2.458866e-05,30
2.000,19,fire,2,rise,4.572062e-22,1.228204e-15,1.228204e-15,2.458866e-05,30
2.000,19,fire,2,write,nan,nan,nan,nan,0
2.000,19,fire,2,fall,8.742925e-22,1.228252e-15,1.228253e-15,2.458963e-05,30
2.000,19,fire,3,rise,8.783260e-22,1.228252e-15,1.228253e-15,2.458964e-05,30
2.000,19,fire,3,write,nan,nan,nan,nan,0
2.000,19,fire,3,fall,1.274858e-21,1.228329e-15,1.228331e-15,2.459119e-05,30
2.000,19,fire,4,rise,1.278674e-21,1.228330e-15,1.228332e-15,2.459121e-05,30
2.000,19,fire,4,write,nan,nan,nan,nan,0
2.000,19,fire,4,fall,1.653258e-21,1.228435e-15,1.228436e-15,2.459330e-05,30
2.000,19,fire,5,rise,1.656916e-21,1.228436e-15,1.228437e-15,2.459332e-05,30
2.000,19,fire,5,write,nan,nan,nan,nan,0
2.000,19,fire,5,fall,2.094557e-21,1.228567e-15,1.228569e-15,2.459595e-05,30
2.000,19,fire,6,rise,2.100471e-21,1.228568e-15,1.228570e-15,2.459597e-05,30
2.000,19,fire,6,write,nan,nan,nan,nan,0
2.000,19,fire,6,fall,3.182158e-21,1.228747e-15,1.228750e-15,2.459956e-05,30
2.000,19,fire,7,rise,3.192971e-21,1.228749e-15,1.228752e-15,2.459960e-05,30
2.000,19,fire,7,write,nan,nan,nan,nan,0
2.000,19,fire,7,fall,4.266496e-21,1.228993e-15,1.228998e-15,2.460450e-05,30
2.000,19,fire,8,rise,4.277382e-21,1.228996e-15,1.229000e-15,2.460455e-05,30
2.000,19,fire,8,write,nan,nan,nan,nan,0
2.000,19,fire,8,fall,5.832094e-21,1.229327e-15,1.229333e-15,2.461118e-05,30
2.000,19,fire,9,rise,5.847394e-21,1.229331e-15,1.229336e-15,2.461126e-05,30
2.000,19,fire,9,write,nan,nan,nan,nan,0
2.000,19,fire,9,fall,-2.647184e-16,5.472313e-16,2.825130e-16,2.957715e-08,30
2.000,19,burst_read,0,burst_read,nan,nan,nan,nan,0
2.000,19,erase,0,rise,3.542756e-16,2.836530e-18,3.571121e-16,4.900085e-08,30
2.000,19,erase,0,hold,3.908435e-15,1.652965e-17,3.924964e-15,1.346858e-11,39
2.000,19,erase,0,fall,-1.575203e-15,8.629410e-20,-1.575117e-15,8.914604e-08,31
2.000,19,relax,0,hold,-5.504350e-17,-2.414733e-18,-5.745824e-17,-3.453245e-14,70
2.000,20,fire,1,rise,2.651977e-16,5.404875e-16,8.056852e-16,2.441259e-05,30
2.000,20,fire,1,write,nan,nan,nan,nan,0
2.000,20,fire,1,fall,4.539521e-22,1.228466e-15,1.228466e-15,2.459391e-05,30
2.000,20,fire,2,rise,4.581834e-22,1.228466e-15,1.228467e-15,2.459392e-05,30
2.000,20,fire,2,write,nan,nan,nan,nan,0
2.000,20,fire,2,fall,8.762018e-22,1.228514e-15,1.228515e-15,2.459489e-05,30
2.000,20,fire,3,rise,8.802445e-22,1.228515e-15,1.228516e-15,2.459490e-05,30
2.000,20,fire,3,write,nan,nan,nan,nan,0
2.000,20,fire,3,fall,1.277694e-21,1.228592e-15,1.228593e-15,2.459644e-05,30
2.000,20,fire,4,rise,1.281520e-21,1.228593e-15,1.228594e-15,2.459646e-05,30
2.000,20,fire,4,write,nan,nan,nan,nan,0
2.000,20,fire,4,fall,1.656689e-21,1.228697e-15,1.228699e-15,2.459855e-05,30
2.000,20,fire,5,rise,1.660343e-21,1.228698e-15,1.228700e-15,2.459858e-05,30
2.000,20,fire,5,write,nan,nan,nan,nan,0
2.000,20,fire,5,fall,2.085527e-21,1.228829e-15,1.228831e-15,2.460120e-05,30
2.000,20,fire,6,rise,2.090930e-21,1.228831e-15,1.228833e-15,2.460123e-05,30
2.000,20,fire,6,write,nan,nan,nan,nan,0
2.000,20,fire,6,fall,3.131154e-21,1.229006e-15,1.229009e-15,2.460475e-05,30
2.000,20,fire,7,rise,3.141946e-21,1.229008e-15,1.229011e-15,2.460479e-05,30
2.000,20,fire,7,write,nan,nan,nan,nan,0
2.000,20,fire,7,fall,4.210623e-21,1.229249e-15,1.229254e-15,2.460962e-05,30
2.000,20,fire,8,rise,4.221274e-21,1.229252e-15,1.229256e-15,2.460968e-05,30
2.000,20,fire,8,write,nan,nan,nan,nan,0
2.000,20,fire,8,fall,5.742802e-21,1.229577e-15,1.229582e-15,2.461619e-05,30
2.000,20,fire,9,rise,5.758045e-21,1.229580e-15,1.229586e-15,2.461626e-05,30
2.000,20,fire,9,write,nan,nan,nan,nan,0
2.000,20,fire,9,fall,-2.647880e-16,5.478336e-16,2.830456e-16,2.957883e-08,30
2.000,20,burst_read,0,burst_read,nan,nan,nan,nan,0
2.000,20,erase,0,rise,3.542984e-16,2.836713e-18,3.571351e-16,4.900251e-08,30
2.000,20,erase,0,hold,3.921566e-15,1.658418e-17,3.938150e-15,1.351459e-11,39
2.000,20,erase,0,fall,-1.652411e-15,-9.624298e-19,-1.653374e-15,1.051912e-09,30
2.000,20,relax,0,hold,-5.554353e-17,-2.448657e-18,-5.799219e-17,-3.447208e-14,70
2.025,1,fire,1,rise,2.873570e-16,7.634364e-16,1.050793e-15,2.598629e-05,30
2.025,1,fire,1,write,3.720146e-15,1.308059e-13,1.345260e-13,2.617053e-05,11
2.025,1,fire,1,fall,5.341642e-22,1.307218e-15,1.307219e-15,2.617054e-05,30
2.025,1,fire,2,rise,5.395029e-22,1.307219e-15,1.307219e-15,2.617054e-05,30
2.025,1,fire,2,write,8.085397e-20,1.308543e-13,1.308544e-13,2.617126e-05,11
2.025,1,fire,2,fall,1.073721e-21,1.307255e-15,1.307256e-15,2.617127e-05,30
2.025,1,fire,3,rise,1.078949e-21,1.307255e-15,1.307256e-15,2.617128e-05,30
2.025,1,fire,3,write,1.355309e-19,1.308592e-13,1.308593e-13,2.617248e-05,11
2.025,1,fire,3,fall,1.701498e-21,1.307316e-15,1.307317e-15,2.617249e-05,30
2.025,1,fire,4,rise,1.710977e-21,1.307316e-15,1.307318e-15,2.617251e-05,30
2.025,1,fire,4,write,2.237452e-19,1.308671e-13,1.308673e-13,2.617448e-05,11
2.025,1,fire,4,fall,2.790680e-21,1.307416e-15,1.307419e-15,2.617451e-05,30
2.025,1,fire,5,rise,2.802169e-21,1.307417e-15,1.307420e-15,2.617453e-05,30
2.025,1,fire,5,write,3.380457e-19,1.308796e-13,1.308800e-13,2.617749e-05,11
2.025,1,fire,5,fall,3.941672e-21,1.307566e-15,1.307570e-15,2.617752e-05,30
2.025,1,fire,6,rise,3.952668e-21,1.307568e-15,1.307572e-15,2.617755e-05,30
2.025,1,fire,6,write,4.502450e-19,1.308971e-13,1.308976e-13,2.618145e-05,11
2.025,1,fire,6,fall,5.030460e-21,1.307765e-15,1.307770e-15,2.618150e-05,30
2.025,1,fire,7,rise,5.040802e-21,1.307767e-15,1.307772e-15,2.618154e-05,30
2.025,1,fire,7,write,5.557925e-19,1.309193e-13,1.309199e-13,2.618633e-05,11
2.025,1,fire,7,fall,6.049947e-21,1.308008e-15,1.308014e-15,2.618638e-05,30
2.025,1,fire,8,rise,6.059588e-21,1.308011e-15,1.308017e-15,2.618643e-05,30
2.025,1,fire,8,write,6.541869e-19,1.309458e-13,1.309465e-13,2.619204e-05,11
2.025,1,fire,8,fall,6.996196e-21,1.308294e-15,1.308301e-15,2.619209e-05,30
2.025,1,fire,9,rise,7.005106e-21,1.308297e-15,1.308304e-15,2.619215e-05,30
2.025,1,fire,9,write,7.451238e-19,1.309764e-13,1.309771e-13,2.619851e-05,11
2.025,1,fire,9,fall,-2.888688e-16,7.823887e-16,4.935199e-16,3.060913e-08,30
2.025,1,burst_read,0,burst_read,7.667809e-17,3.824803e-18,8.050290e-17,-2.645672e-13,21
2.025,1,erase,0,rise,3.647099e-16,2.915453e-18,3.676254e-16,5.040054e-09,30
2.025,1,erase,0,hold,1.148574e-14,4.804761e-17,1.153379e-14,1.465755e-11,41
2.025,1,erase,0,fall,-1.593138e-15,4.126339e-19,-1.592726e-15,1.073231e-08,32
2.025,1,relax,0,hold,-1.981238e-14,2.664589e-16,-1.954592e-14,-3.583721e-14,71
2.025,2,fire,1,rise,2.710364e-16,5.276983e-16,7.987348e-16,2.436033e-05,30
2.025,2,fire,1,write,3.691561e-15,1.226703e-13,1.263619e-13,2.454343e-05,11
2.025,2,fire,1,fall,4.585739e-22,1.225945e-15,1.225945e-15,2.454344e-05,30
2.025,2,fire,2,rise,4.628569e-22,1.225945e-15,1.225945e-15,2.454344e-05,30
2.025,2,fire,2,write,6.767451e-20,1.227194e-13,1.227195e-13,2.454441e-05,11
2.025,2,fire,2,fall,8.857196e-22,1.225994e-15,1.225994e-15,2.454442e-05,30
2.025,2,fire,3,rise,8.898065e-22,1.225994e-15,1.225995e-15,2.454443e-05,30
2.025,2,fire,3,write,1.095197e-19,1.227258e-13,1.227259e-13,2.454598e-05,11
2.025,2,fire,3,fall,1.303866e-21,1.226072e-15,1.226074e-15,2.454600e-05,30
2.025,2,fire,4,rise,1.308582e-21,1.226073e-15,1.226074e-15,2.454602e-05,30
2.025,2,fire,4,write,1.795660e-19,1.227356e-13,1.227358e-13,2.454847e-05,11
2.025,2,fire,4,fall,2.459066e-21,1.226197e-15,1.226199e-15,2.454850e-05,30
2.025,2,fire,5,rise,2.472778e-21,1.226199e-15,1.226201e-15,2.454853e-05,30
2.025,2,fire,5,write,3.154495e-19,1.227522e-13,1.227525e-13,2.455262e-05,11
2.025,2,fire,5,fall,3.814675e-21,1.226404e-15,1.226408e-15,2.455266e-05,30
2.025,2,fire,6,rise,3.827536e-21,1.226407e-15,1.226411e-15,2.455271e-05,30
2.025,2,fire,6,write,4.467867e-19,1.227770e-13,1.227775e-13,2.455835e-05,11
2.025,2,fire,6,fall,5.082885e-21,1.226691e-15,1.226696e-15,2.455841e-05,30
2.025,2,fire,7,rise,5.095230e-21,1.226694e-15,1.226699e-15,2.455848e-05,30
2.025,2,fire,7,write,5.978964e-19,1.228103e-13,1.228109e-13,2.456609e-05,11
2.025,2,fire,7,fall,6.928120e-21,1.227078e-15,1.227085e-15,2.456618e-05,30
2.025,2,fire,8,rise,6.947017e-21,1.227083e-15,1.227090e-15,2.456626e-05,30
2.025,2,fire,8,write,7.882000e-19,1.228560e-13,1.228567e-13,2.457654e-05,11
2.025,2,fire,8,fall,8.771112e-21,1.227601e-15,1.227610e-15,2.457665e-05,30
2.025,2,fire,9,rise,8.788405e-21,1.227607e-15,1.227615e-15,2.457677e-05,30
2.025,2,fire,9,write,9.647949e-19,1.229147e-13,1.229157e-13,2.458949e-05,11
2.025,2,fire,9,fall,-2.700189e-16,5.373374e-16,2.673186e-16,2.983396e-08,30
2.025,2,burst_read,0,burst_read,7.464121e-17,3.727141e-18,7.836835e-17,-4.248683e-13,21
2.025,2,erase,0,rise,3.561421e-16,2.845814e-18,3.589879e-16,4.957880e-09,30
2.025,2,erase,0,hold,1.145317e-14,4.796170e-17,1.150113e-14,1.279114e-11,41
2.025,2,erase,0,fall,-1.630519e-15,3.806308e-19,-1.630138e-15,1.008227e-08,31
2.025,2,relax,0,hold,-1.990897e-14,2.494833e-16,-1.965948e-14,-3.414944e-14,71
2.025,3,fire,1,rise,2.726160e-16,5.499602e-16,8.225762e-16,2.453492e-05,30
2.025,3,fire,1,write,2.358755e-20,1.112307e-13,1.112307e-13,2.471813e-05,10
2.025,3,fire,1,fall,4.663646e-22,1.234671e-15,1.234671e-15,2.471814e-05,30
2.025,3,fire,2,rise,4.707165e-22,1.234671e-15,1.234672e-15,2.471815e-05,30
2.025,3,fire,2,write,6.272178e-20,1.112336e-13,1.112337e-13,2.471905e-05,10
2.025,3,fire,2,fall,9.009007e-22,1.234719e-15,1.234719e-15,2.471910e-05,30
2.025,3,fire,3,rise,9.050633e-22,1.234719e-15,1.234720e-15,2.471911e-05,30
2.025,3,fire,3,write,1.001833e-19,1.112391e-13,1.112392e-13,2.472052e-05,10
2.025,3,fire,3,fall,1.314512e-21,1.234795e-15,1.234796e-15,2.472063e-05,30
2.025,3,fire,4,rise,1.318455e-21,1.234796e-15,1.234797e-15,2.472065e-05,30
2.025,3,fire,4,write,1.357085e-19,1.112471e-13,1.112472e-13,2.472252e-05,10
2.025,3,fire,4,fall,1.704996e-21,1.234899e-15,1.234900e-15,2.472270e-05,30
2.025,3,fire,5,rise,1.708752e-21,1.234900e-15,1.234901e-15,2.472273e-05,30
2.025,3,fire,5,write,1.703479e-19,1.112573e-13,1.112575e-13,2.472502e-05,10
2.025,3,fire,5,fall,2.154214e-20,1.235035e-14,1.235037e-14,2.472556e-05,30
2.025,3,fire,6,rise,2.183209e-21,1.235042e-15,1.235045e-15,2.472559e-05,30
2.025,3,fire,6,write,2.326996e-19,1.112716e-13,1.112718e-13,2.472860e-05,10
2.025,3,fire,6,fall,3.188393e-21,1.235215e-15,1.235218e-15,2.472904e-05,30
2.025,3,fire,7,rise,3.199454e-21,1.235217e-15,1.235220e-15,2.472908e-05,30
2.025,3,fire,7,write,2.986138e-19,9.892481e-14,9.892511e-14,2.473313e-05,9
2.025,3,fire,7,fall,4.301149e-21,1.235452e-15,1.235457e-15,2.473381e-05,30
2.025,3,fire,8,rise,4.312274e-21,1.235455e-15,1.235459e-15,2.473386e-05,30
2.025,3,fire,8,write,3.996760e-19,9.894618e-14,9.894658e-14,2.473914e-05,9
2.025,3,fire,8,fall,5.859118e-21,1.235772e-15,1.235778e-15,2.474022e-05,30
2.025,3,fire,9,rise,5.874746e-21,1.235776e-15,1.235782e-15,2.474029e-05,30
2.025,3,fire,9,write,5.248415e-19,9.897515e-14,9.897568e-14,2.474720e-05,9
2.025,3,fire,9,fall,-2.724302e-16,5.575978e-16,2.851677e-16,2.987986e-08,30
2.025,3,burst_read,0,burst_read,-2.621761e-20,-1.300551e-21,-2.751816e-20,-3.199223e-13,17
2.025,3,erase,0,rise,3.567634e-16,2.850828e-18,3.596143e-16,4.962264e-09,30
2.025,3,erase,0,hold,3.924505e-15,1.660379e-17,3.941108e-15,1.287747e-11,40
2.025,3,erase,0,fall,-1.628988e-15,3.796240e-19,-1.628609e-15,1.008977e-08,31
2.025,3,relax,0,hold,-5.299800e-17,-2.215895e-18,-5.521389e-17,-3.418154e-14,70
2.025,4,fire,1,rise,2.725785e-16,5.493999e-16,8.219784e-16,2.453037e-05,30
2.025,4,fire,1,write,1.670901e-20,9.885332e-14,9.885334e-14,2.471348e-05,9
2.025,4,fire,1,fall,4.857998e-21,1.234445e-14,1.234446e-14,2.471365e-05,30
2.025,4,fire,2,rise,5.096410e-22,1.234447e-15,1.234448e-15,2.471366e-05,30
2.025,4,fire,2,write,5.506098e-20,9.885604e-14,9.885610e-14,2.471442e-05,9
2.025,4,fire,2,fall,9.379592e-22,1.234497e-15,1.234498e-15,2.471466e-05,30
2.025,4,fire,3,rise,9.421018e-22,1.234498e-15,1.234499e-15,2.471467e-05,30
2.025,4,fire,3,write,7.876457e-20,8.650355e-14,8.650363e-14,2.471585e-05,8
2.025,4,fire,3,fall,1.349406e-21,1.234576e-15,1.234577e-15,2.471624e-05,30
2.025,4,fire,4,rise,1.353327e-21,1.234577e-15,1.234578e-15,2.471626e-05,30
2.025,4,fire,4,write,1.063385e-19,8.650980e-14,8.650990e-14,2.471782e-05,8
2.025,4,fire,4,fall,1.738492e-21,1.234682e-15,1.234684e-15,2.471837e-05,30
2.025,4,fire,5,rise,1.742274e-21,1.234683e-15,1.234685e-15,2.471839e-05,30
2.025,4,fire,5,write,1.334011e-19,8.651782e-14,8.651796e-14,2.472029e-05,8
2.025,4,fire,5,fall,2.187823e-21,1.234814e-15,1.234817e-15,2.472102e-05,30
2.025,4,fire,6,rise,2.193397e-21,1.234816e-15,1.234818e-15,2.472105e-05,30
2.025,4,fire,6,write,1.779441e-19,8.652785e-14,8.652803e-14,2.472345e-05,8
2.025,4,fire,6,fall,3.282980e-20,1.234999e-14,1.235003e-14,2.472492e-05,30
2.025,4,fire,7,rise,3.343421e-21,1.235011e-15,1.235014e-15,2.472496e-05,30
2.025,4,fire,7,write,2.629860e-19,8.654321e-14,8.654347e-14,2.472832e-05,8
2.025,4,fire,7,fall,4.458026e-21,1.235255e-15,1.235259e-15,2.472985e-05,30
2.025,4,fire,8,rise,4.470614e-21,1.235258e-15,1.235262e-15,2.472991e-05,30
2.025,4,fire,8,write,3.529778e-19,8.656204e-14,8.656239e-14,2.473429e-05,8
2.025,4,fire,8,fall,6.082422e-21,1.235590e-15,1.235596e-15,2.473657e-05,30
2.025,4,fire,9,rise,6.097910e-21,1.235594e-15,1.235600e-15,2.473665e-05,30
2.025,4,fire,9,write,4.013425e-19,7.421922e-14,7.421962e-14,2.474233e-05,7
2.025,4,fire,9,fall,-2.723796e-16,5.571738e-16,2.847941e-16,2.987897e-08,30
2.025,4,burst_read,0,burst_read,-2.191265e-20,-1.087153e-21,-2.299980e-20,-3.302171e-13,14
2.025,4,erase,0,rise,3.567524e-16,2.850739e-18,3.596032e-16,4.962185e-09,30
2.025,4,erase,0,hold,3.934644e-15,1.664587e-17,3.951290e-15,1.291459e-11,40
2.025,4,erase,0,fall,-1.628936e-15,3.797829e-19,-1.628557e-15,1.009146e-08,31
2.025,4,relax,0,hold,-5.332315e-17,-2.250031e-18,-5.557319e-17,-3.420525e-14,70
2.025,5,fire,1,rise,2.725678e-16,5.492488e-16,8.218166e-16,2.452920e-05,30
2.025,5,fire,1,write,1.093834e-20,7.413641e-14,7.413642e-14,2.471223e-05,7
2.025,5,fire,1,fall,4.661603e-22,1.234385e-15,1.234386e-15,2.471242e-05,30
2.025,5,fire,2,rise,4.705102e-22,1.234386e-15,1.234386e-15,2.471243e-05,30
2.025,5,fire,2,write,3.719795e-20,7.413807e-14,7.413811e-14,2.471296e-05,7
2.025,5,fire,2,fall,9.192143e-21,1.234436e-14,1.234437e-14,2.471349e-05,30
2.025,5,fire,3,rise,9.419915e-22,1.234439e-15,1.234440e-15,2.471350e-05,30
2.025,5,fire,3,write,6.482706e-20,7.414189e-14,7.414196e-14,2.471442e-05,7
2.025,5,fire,3,fall,1.349242e-21,1.234517e-15,1.234519e-15,2.471507e-05,30
2.025,5,fire,4,rise,1.353162e-21,1.234518e-15,1.234520e-15,2.471509e-05,30
2.025,5,fire,4,write,8.860607e-20,7.414707e-14,7.414716e-14,2.471630e-05,7
2.025,5,fire,4,fall,1.738310e-21,1.234623e-15,1.234625e-15,2.471720e-05,30
2.025,5,fire,5,rise,1.742092e-21,1.234625e-15,1.234626e-15,2.471722e-05,30
2.025,5,fire,5,write,9.396681e-20,6.179513e-14,6.179522e-14,2.471869e-05,6
2.025,5,fire,5,fall,2.189532e-21,1.234756e-15,1.234758e-15,2.471985e-05,30
2.025,5,fire,6,rise,2.195151e-21,1.234757e-15,1.234760e-15,2.471988e-05,30
2.025,5,fire,6,write,1.240922e-19,6.180217e-14,6.180230e-14,2.472170e-05,6
2.025,5,fire,6,fall,3.245782e-21,1.234932e-15,1.234936e-15,2.472339e-05,30
2.025,5,fire,7,rise,3.256832e-21,1.234934e-15,1.234938e-15,2.472343e-05,30
2.025,5,fire,7,write,1.797588e-19,6.181185e-14,6.181202e-14,2.472589e-05,6
2.025,5,fire,7,fall,4.418195e-20,1.235186e-14,1.235190e-14,2.472872e-05,30
2.025,5,fire,8,rise,4.485903e-21,1.235201e-15,1.235205e-15,2.472877e-05,30
2.025,5,fire,8,write,2.482256e-19,6.182622e-14,6.182647e-14,2.473207e-05,6
2.025,5,fire,8,fall,6.103156e-21,1.235534e-15,1.235540e-15,2.473546e-05,30
2.025,5,fire,9,rise,6.118647e-21,1.235538e-15,1.235544e-15,2.473554e-05,30
2.025,5,fire,9,write,3.272423e-19,6.184428e-14,6.184461e-14,2.473982e-05,6
2.025,5,fire,9,fall,-2.723635e-16,5.570337e-16,2.846703e-16,2.987872e-08,30
2.025,5,burst_read,0,burst_read,-1.694425e-20,-8.406431e-22,-1.778489e-20,-3.329525e-13,11
2.025,5,erase,0,rise,3.567489e-16,2.850711e-18,3.595996e-16,4.962160e-09,30
2.025,5,erase,0,hold,3.945062e-15,1.668915e-17,3.961751e-15,1.294862e-11,40
2.025,5,erase,0,fall,-1.614704e-15,3.317221e-19,-1.614373e-15,1.009137e-08,31
2.025,5,relax,0,hold,-5.362391e-17,-2.280373e-18,-5.590428e-17,-3.422119e-14,70
2.025,6,fire,1,rise,2.725622e-16,5.491648e-16,8.217270e-16,2.452854e-05,30
2.025,6,fire,1,write,3.694438e-15,6.173291e-14,6.542735e-14,2.471151e-05,6
2.025,6,fire,1,fall,4.661303e-22,1.234353e-15,1.234353e-15,2.471177e-05,30
2.025,6,fire,2,rise,4.704800e-22,1.234353e-15,1.234353e-15,2.471177e-05,30
2.025,6,fire,2,write,2.377112e-20,4.942396e-14,4.942399e-14,2.471215e-05,5
2.025,6,fire,2,fall,9.004258e-22,1.234400e-15,1.234401e-15,2.471272e-05,30
2.025,6,fire,3,rise,9.045859e-22,1.234401e-15,1.234402e-15,2.471273e-05,30
2.025,6,fire,3,write,4.060363e-20,4.942615e-14,4.942619e-14,2.471336e-05,5
2.025,6,fire,3,fall,1.331525e-20,1.234481e-14,1.234482e-14,2.471442e-05,30
2.025,6,fire,4,rise,1.353076e-21,1.234486e-15,1.234487e-15,2.471444e-05,30
2.025,6,fire,4,write,5.815013e-20,4.942982e-14,4.942988e-14,2.471531e-05,5
2.025,6,fire,4,fall,1.738220e-21,1.234591e-15,1.234592e-15,2.471654e-05,30
2.025,6,fire,5,rise,1.742001e-21,1.234592e-15,1.234594e-15,2.471657e-05,30
2.025,6,fire,5,write,7.338968e-20,4.943424e-14,4.943432e-14,2.471762e-05,5
2.025,6,fire,5,fall,2.190443e-21,1.234723e-15,1.234725e-15,2.471920e-05,30
2.025,6,fire,6,rise,2.196121e-21,1.234725e-15,1.234727e-15,2.471923e-05,30
2.025,6,fire,6,write,9.492931e-20,4.943973e-14,4.943982e-14,2.472050e-05,5
2.025,6,fire,6,fall,3.252822e-21,1.234900e-15,1.234903e-15,2.472274e-05,30
2.025,6,fire,7,rise,3.263873e-21,1.234902e-15,1.234905e-15,2.472279e-05,30
2.025,6,fire,7,write,1.061045e-19,3.708572e-14,3.708583e-14,2.472449e-05,4
2.025,6,fire,7,fall,4.371954e-21,1.235142e-15,1.235146e-15,2.472759e-05,30
2.025,6,fire,8,rise,4.383668e-21,1.235144e-15,1.235149e-15,2.472764e-05,30
2.025,6,fire,8,write,1.414443e-19,3.709332e-14,3.709346e-14,2.472977e-05,4
2.025,6,fire,8,fall,6.045003e-20,1.235486e-14,1.235492e-14,2.473484e-05,30
2.025,6,fire,9,rise,6.130243e-21,1.235507e-15,1.235513e-15,2.473491e-05,30
2.025,6,fire,9,write,1.939939e-19,3.710488e-14,3.710508e-14,2.473783e-05,4
2.025,6,fire,9,fall,-2.723543e-16,5.569551e-16,2.846008e-16,2.987860e-08,30
2.025,6,burst_read,0,burst_read,7.478467e-17,3.734277e-18,7.851895e-17,-3.353956e-13,8
2.025,6,erase,0,rise,3.567471e-16,2.850697e-18,3.595978e-16,4.962147e-09,30
2.025,6,erase,0,hold,3.955679e-15,1.673324e-17,3.972412e-15,1.298283e-11,40
